address,protocol,score
0x9eb790b0ac055fddf3af54a35aa6064f56da32bf,indexCoop.loyalty,1
0x604ed11975e17ae59024096a4fe674981f87a172,indexCoop.loyalty,1
0xd4bf1e75c2e05524ea145546cbf5e9e08583309c,indexCoop.loyalty,1
0x96e95cb26a0c6d4b71f8893f79d754df9d3fa188,indexCoop.loyalty,1
0xd84ac42af5e25f296b3b9a97bd1bcb95939a202f,indexCoop.loyalty,1
0xb0885e6fde37dcb083d7a3e73a5a3ae9511b2760,indexCoop.loyalty,1
0xbbb3980e807f6dcfddcb5d4063e5af06f1fb7217,indexCoop.loyalty,1
0xc47e6ca439440a71619fe9fc7d82ab0ed4fefac7,indexCoop.loyalty,1
0xfa5c9f4a8b2f75ca9fcd3008d43548c79f6b9ddf,indexCoop.loyalty,1
0x7e535da94bc188f59f8ed4184adfb4309cd9bcad,indexCoop.loyalty,1
0xe44c31925c1d2fcf4c5ef6feb971c5bc2737328a,indexCoop.loyalty,1
0xdd97d5613c5d8e078c0d76efc0c6eb316c9e44bb,indexCoop.loyalty,1
0x11ebc944350df20940fb10dd8782d654d6aad8c6,indexCoop.loyalty,1
0x6e1cc9242c437fca7acfbc02075f3fb02b5e27d6,indexCoop.loyalty,1
0x968a0e5603c5d4dbf24cbd7df562921d158ad19c,indexCoop.loyalty,1
0x230d3bf848e3b49af31b6b550607eceb210f6a82,indexCoop.loyalty,1
0xb583377820f57925e752326e89f81233c95c937d,indexCoop.loyalty,1
0x41647a74673c90f4a13884bee4f8a89034fb85e8,indexCoop.loyalty,1
0x39d9240459ff8f3f67273ab7e277756fd0d889c5,indexCoop.loyalty,1
0xf28246beb754fc1053e380fe14a2d3de39a0ae2d,indexCoop.loyalty,1
0x4dc6f1f10dcfd50b43213bd1b42f77f0fe3a2c9d,indexCoop.loyalty,1
0xfba3d904d57a59f662eb3ed39b554efcfdf21532,indexCoop.loyalty,1
0x4ce71340be7fe7834924fa71a2b94b2c522823eb,indexCoop.loyalty,1
0x93f4cc6ac8f222af39fac3a798b1f475cbb48dd2,indexCoop.loyalty,1
0x7afc259bc0bd41b743d550fb532094be4ed6561b,indexCoop.loyalty,1
0x6ec6a0e46845a439d53f2affcff5e1a2b7e59b77,indexCoop.loyalty,1
0x52dfc602c4da8deeb32c4480c12d7b16cf34d62a,indexCoop.loyalty,1
0xbca645440676b59b99d92ceb105f3b6dfb32cab3,indexCoop.loyalty,1
0x49e7a1cd942253693f757218fe55f1b70c832375,indexCoop.loyalty,1
0x7c682712f9098002b7aac5762ca7f625c1499089,indexCoop.loyalty,1
0x600afcd56313ddaf7072f502711d46ff6be05ff5,indexCoop.loyalty,1
0xdf6f928015abda1bc872716837d01c709b6841f2,indexCoop.loyalty,1
0xc487975a10167838dcbe6fce9ef29aa61abf366f,indexCoop.loyalty,1
0x817c26e4ba15e9368bd4314467e31a08baa7fbaa,indexCoop.loyalty,1
0x8c859757931709c4bcd843cfa10d2c554cf68ee5,indexCoop.loyalty,1
0xaf32148bbc6f9fea991ea00eecb92fb00aa8405b,indexCoop.loyalty,1
0x95a4350e1cb5e795d3ebe8bee63d9183de5449d1,indexCoop.loyalty,1
0xe8b00dfaf1bf5cc7f61c84fa27c916a177965e19,indexCoop.loyalty,1
0x30cc8f8bb88e5d1aee0c7dd25221fd2e7700b2ff,indexCoop.loyalty,1
0x53630e822f1937fc846e51a8e0870e1dc2356c9b,indexCoop.loyalty,1
0x8bd12a262b8b478ddb9d28b9a66f7a2faaa5b9a3,indexCoop.loyalty,1
0x0c4b02c958988dbed2be4a1bdcb2036c11807faa,indexCoop.loyalty,1
0x8dffda017ffe37a563544bf3762d93e7efdf74e6,indexCoop.loyalty,1
0xc763af6f45a031977f033cce5df3fe7c58518019,indexCoop.loyalty,1
0x48c2f187e0193a26de95f9a4d1b1406ab49f2172,indexCoop.loyalty,1
0xe530f42316b94a62b0c7e04526c28cda5d2264e4,indexCoop.loyalty,1
0x237f91aa7857db25179c5f979880bbb1117124b8,indexCoop.loyalty,1
0xd1503dbbf01fc3b9abadb3ba4520a308e7e87a68,indexCoop.loyalty,1
0x52081a6912cfa64968999fbeb31387446a49b207,indexCoop.loyalty,1
0xd85ac680059ea70cb322e358680f579538b8531c,indexCoop.loyalty,1
0x9084cc916964340072dbcd64cf5878043fa42cf5,indexCoop.loyalty,1
0xab570804c6a9d38279b9a8bb3a133583d3341427,indexCoop.loyalty,1
0x39b41d521c0affea93f7d32d21131a6a2a47c706,indexCoop.loyalty,1
0x742e4c022af724e4c0be9c6cec101fb5c575d0bb,indexCoop.loyalty,1
0x03cc332e59787e22d73559ee508bfd38ae01255b,indexCoop.loyalty,1
0xf28a0014f1bbf5a9199342abc33a2deb3587b683,indexCoop.loyalty,1
0x3055e8df55d60d7dfb3a2481e8cd49fc5e1192f7,indexCoop.loyalty,1
0x149986e1b481d9e026a3c4f472c0b86a7d5df08d,indexCoop.loyalty,1
0x1b630d3c40c164897b2838365821b98df6074bc6,indexCoop.loyalty,1
0x59c144eaf6838f156d9dc684637a99e89256636f,indexCoop.loyalty,1
0xbaae70040eb34dd188512a90643d5b567e7556bc,indexCoop.loyalty,1
0x9cc542ed72fa5607ba066924016984a791c4eda6,indexCoop.loyalty,1
0x38ccecabedab31332a0cd8f54d1cddec7dfc46a7,indexCoop.loyalty,1
0xa9767edeabc16515d7d86fcb06bea6f60003e4cf,indexCoop.loyalty,1
0xd4e6baa4b31bf6d5ec487277397547df7d6c8f61,indexCoop.loyalty,1
0x4ca4548dbea19f3b6f1db3e3103b2ef2b3e29344,indexCoop.loyalty,1
0xd31e333cbd7d39b6ce36a77714a24dccb5445413,indexCoop.loyalty,1
0x1d5e65a087ebc3d03a294412e46ce5d6882969f4,indexCoop.loyalty,1
0x58e5e8e4cd971fb1e8d0c60ad9b3d204abe393c0,indexCoop.loyalty,1
0x2f2c85341e1a7110dd8e3e63daec651e4bc76e87,indexCoop.loyalty,1
0x85d16f54d72cccba54a3b22795f0cb8f50700d6b,indexCoop.loyalty,1
0xc93730e3b7bf06e392cdde0dd0455a79a8c3fe55,indexCoop.loyalty,1
0x1b36851f5d8000d2e498b74c909985b289f3fdb8,indexCoop.loyalty,1
0x50ebcdf1b50100b786f544c1a0add9ce54e1ec41,indexCoop.loyalty,1
0x8ca870bf0f55607ecd233612d0f09eb10856a951,indexCoop.loyalty,1
0x115f420ee71c723af65298689fcf8a8898234308,indexCoop.loyalty,1
0x915d84b4139168355763fc32ae0805c64f523157,indexCoop.loyalty,1
0x5999865518c9de250b820762130ff7a7119a4558,indexCoop.loyalty,1
0xea04f6cce26e22e3dbff9a008683fae5f96ed81f,indexCoop.loyalty,1
0x6cd0578f36e148f12042953ea27fb64d554b7d36,indexCoop.loyalty,1
0xec3b48a915cff0b55188a1cbd3314daac5507393,indexCoop.loyalty,1
0xeea9eb781ea0880608bde1e71f36de746aef693a,indexCoop.loyalty,1
0x59526151a9d54d13f963eade20c432ce6d0073dd,indexCoop.loyalty,1
0x232c6b7da3bcf7bc470c2fa172924567084e8ed8,indexCoop.loyalty,1
0x675b40b9b045dfcdd666dce95326e0f6c3892ca1,indexCoop.loyalty,1
0x3a069ac4167d48fdada4b5520c780e4771fe9392,indexCoop.loyalty,1
0x5bf24f6e2dc65cdede88627c932816dedeb1f92a,indexCoop.loyalty,1
0xca0c6dc4e657f0a7ea9815e18b6d13bd805b0f10,indexCoop.loyalty,1
0xfd01cd5c017365cf1c5a5463dc225abaf042c64d,indexCoop.loyalty,1
0x35781df962bc55316d6b40e9fb68f7e223fba9de,indexCoop.loyalty,1
0x29f050ed2a2644bb31837ac60e7dbfe64d7b620f,indexCoop.loyalty,1
0x6d479e1c8aa4d0c778ef1e8a758bb0e753929019,indexCoop.loyalty,1
0x54d9b0346f71ab70c0f19d5dc24406f8749e58a3,indexCoop.loyalty,1
0x2be1aeed1f831e0dc3ddb6bc6073314635f8e3d9,indexCoop.loyalty,1
0x469e0aabfab441ccccda0c5d1452019f0976826d,indexCoop.loyalty,1
0xba4b74f65983efc8a47154ea521913930bac269d,indexCoop.loyalty,1
0xbe13ea720661d7a2fd2581cf8a0276a871837e8c,indexCoop.loyalty,1
0xe77884cddf148dd5f0e9191b33d8dbaddb16dfb5,indexCoop.loyalty,1
0xad56ba1207e4835af6eecf91db0562cfec048734,indexCoop.loyalty,1
0xa2b25d81dfa221928700a9961299c0fb87b47c41,indexCoop.loyalty,1
0x49e7a70f622bfaa30145815b3fd7df7faac747eb,indexCoop.loyalty,1
0xb35e71b6a5aebb07dfc3aa705968411ebdbc003f,indexCoop.loyalty,1
0x1ce99d113129bec70a12f603e49b1c5ccf638fea,indexCoop.loyalty,1
0x990f8eec5a059505700a5fda7a4cfdaa9e0599da,indexCoop.loyalty,1
0x3691eccdcbab470bb47c41a04319f689669be728,indexCoop.loyalty,1
0x4f268a7eff2a8c5174ecbce1dcf997d143af7975,indexCoop.loyalty,1
0xce5d6e5b68d9966339861d03fc5bb35df22e19db,indexCoop.loyalty,1
0xefab843c00f4f41b4cabd8a8584cb2243e07f0c7,indexCoop.loyalty,1
0x797d687e6d2c1aead7334383abdc04d60a1c3564,indexCoop.loyalty,1
0xa6c9b30b3464d575e721f40e3bdeaf6568d82165,indexCoop.loyalty,1
0x7483e3640ce19df77ceab479ff2e4643bf84d05a,indexCoop.loyalty,1
0xd187250c07bc5931051dc4aeb6f263151bcaf18b,indexCoop.loyalty,1
0xa94720fcf359716f293c0134756a03c201583646,indexCoop.loyalty,1
0x3f8d10d3d47f983d4a1e72739ef739f6d5cd5321,indexCoop.loyalty,1
0xc1838b1031ea2118b78b22fd031a797e45b1fd18,indexCoop.loyalty,1
0x27f13fc02501fce4613ada06a1be077ee5a8857e,indexCoop.loyalty,1
0xc82b6f107fa7baeb0809b2645ce8aac4328cb75a,indexCoop.loyalty,1
0x32fe0c2b79c69726a70b235661e575428624a08c,indexCoop.loyalty,1
0x3773c5ada1ab1a4f0751b19f9b9bcf8d0b43556f,indexCoop.loyalty,1
0x9bbf35478f80eb8ceef55e1d36d6582a99e981f6,indexCoop.loyalty,1
0x81ee46e6b3daf5da90a4b5ee635f610915fff3e2,indexCoop.loyalty,1
0xbb718e4a9b4ce7742c72010e27b40abc2a438b48,indexCoop.loyalty,1
0xbaa4b657d2b645338e5c3cb7a405fef89cd9a72a,indexCoop.loyalty,1
0x8911ccfed5c76512a228333fc8c59cbfbf24a7c7,indexCoop.loyalty,1
0x8ea8721f27efcaabb3901ed6756505ab873f15a7,indexCoop.loyalty,1
0x5084847a19edea7632ff7226da0acac6c81ccbb1,indexCoop.loyalty,1
0xc7ec2fe70353d860f37f75299b1ffbb1762938a9,indexCoop.loyalty,1
0x26d39fc7341567c8b0bb96382fc54f367f4298ea,indexCoop.loyalty,1
0x6c30f924987b03fef3d8d1f8fc9b8c910008ac2d,indexCoop.loyalty,1
0xcbfc6223053fe695e08b0881b9672a8574cffb2b,indexCoop.loyalty,1
0xc12241275b1a90192de7e8498166d21137f30731,indexCoop.loyalty,1
0x60b61b0035b1438e7f101daa9e5431c02efb2ab2,indexCoop.loyalty,1
0x3494fd02510b136d781ae310324e293ac9a8ebda,indexCoop.loyalty,1
0xa953c07610379b22aca72a57a2ecf41bcb394622,indexCoop.loyalty,1
0xc4367b5a71560cf836d8921d6ba6abac91add806,indexCoop.loyalty,1
0xef60a333d909f97ca9f6248b831f979bf5e205d3,indexCoop.loyalty,1
0xbd674e62f41f22b96ccdc0617d8ca9947938ff75,indexCoop.loyalty,1
0x98556c4682a9aab1f25fe539da7d141dd49ad3fd,indexCoop.loyalty,1
0x6e33bf5406f9debf589ebc4908d294274e4dd22e,indexCoop.loyalty,1
0x06c1f305b49ebfcd7138266822e57de4cf9e85f5,indexCoop.loyalty,1
0x254b58eed44b24e63062fcbf0a99689ca1adb52e,indexCoop.loyalty,1
0xa7cea68290e85906799e0ae7fa560de72df9c196,indexCoop.loyalty,1
0x81d80ae9d6670cd9ffd28812e2360535b1cec339,indexCoop.loyalty,1
0x409ed4bfcc79b67be647928cbaf0a26cfba16971,indexCoop.loyalty,1
0x760df7b1114e163eaf78e9660acd948e64ab59d7,indexCoop.loyalty,1
0x02e613293137c86ebdc61e102e008a41704e289d,indexCoop.loyalty,1
0x3d2ebfa92828f35cef248946d26efbb6a54b8a2f,indexCoop.loyalty,1
0x0c5a2c72c009252f0e7312f5a1ab87de02be6fbe,indexCoop.loyalty,1
0xbe929dcd625dfa7623bd770ed8072f1daec0a0d1,indexCoop.loyalty,1
0x8879ecd3a5fa50527c19f6a5f63b0211e81c6d56,indexCoop.loyalty,1
0xe8d348f0a659a491a5908262332ffa57c6ef8afb,indexCoop.loyalty,1
0x0d15d78142853bb2d5758830069c0fdd46b8064a,indexCoop.loyalty,1
0xef6c031b4dd67a87837637e2ec760a577549431e,indexCoop.loyalty,1
0xa412c99119cf218b076bdf4bf6c339d0b571337d,indexCoop.loyalty,1
0xe20d807f1e20e4506e55bc0eb932c392f9f3271e,indexCoop.loyalty,1
0x11a2af8d2404c0339037268477d8308b258d0812,indexCoop.loyalty,1
0xc4f88c35bd1485c846847c093b5a77a126cf1b05,indexCoop.loyalty,1
0x39ef5747ff172e7df0655c52ac44664595ca1103,indexCoop.loyalty,1
0xe46c401de7cfdbfb6b059d9ed640a69c4e3dced7,indexCoop.loyalty,1
0xa23cf7f9a1880d5625c3aa41e857a04879c99378,indexCoop.loyalty,1
0xed90b54e8e469fd657ec523a463a155e02a409db,indexCoop.loyalty,1
0x17c9a5018d87ac84b8f35e988cce32b3371062cd,indexCoop.loyalty,1
0x12312563acfba52001ad00432c10af672762162e,indexCoop.loyalty,1
0x735d57056a13d9794d11804bd45021a118dc2836,indexCoop.loyalty,1
0x388f6618f8e8901f9e569f2a51020e2e1ef652b7,indexCoop.loyalty,1
0x07dd57d434719b34aa8d5bf9ef75852c27690a09,indexCoop.loyalty,1
0x500956d6be914bf38c72a8cd87f61fcb1479f9ba,indexCoop.loyalty,1
0xcbb5aaa59434bf44941685986b66da270e252e2e,indexCoop.loyalty,1
0x9ab6c46515250d9469e2957d35d463a75515e101,indexCoop.loyalty,1
0xcd43c27d84fd27f814207b87273f31ce4736382a,indexCoop.loyalty,1
0xa6427e3fec53dfae5b584a173ec9c35b47a226e9,indexCoop.loyalty,1
0xf62125dd3622d3ed5bdd327b08d0c51877d1c28f,indexCoop.loyalty,1
0xda54f3b413f62a31d0e894635c032e29d5fffd6e,indexCoop.loyalty,1
0xd3928c1ccc5406d83fdee4ac6277dedfa723d3c4,indexCoop.loyalty,1
0x4a1893b79a278ff97eba94bf5a4d5d6c827cfd5c,indexCoop.loyalty,1
0x950d3a0a2e946ac0ca1ccb2d1805976331950f6d,indexCoop.loyalty,1
0x18ed3fc32a78c61040ca3c1e8642864ef0c91472,indexCoop.loyalty,1
0x35a214b13c9e223b8d511f343ac8fa94293233a1,indexCoop.loyalty,1
0x27714330032065a19940e83e8355de5411de0bd9,indexCoop.loyalty,1
0x5baa9c81f4bff53402896bdf6cf42fbedd1b9231,indexCoop.loyalty,1
0x26bbec292e5080ecfd36f38ff1619ff35826b113,indexCoop.loyalty,1
0x83995e62daf3ce60f213794e009a1b02532c9ba3,indexCoop.loyalty,1
0xdc8f765f49a4830a98bd5331af95e9dba490f845,indexCoop.loyalty,1
0x15b58126b02c2e1c393dd2821624e0a98be7e710,indexCoop.loyalty,1
0x669184d1fe949249857439232ee67d7adb25d0ae,indexCoop.loyalty,1
0x598cb982319c821e82d46d9b507f9379c4b78516,indexCoop.loyalty,1
0xdf2175272928a898c7cad1236627ec7d17eaac91,indexCoop.loyalty,1
0xa2a8ee2bb60176c7bcadccde8500fe6e977a7c03,indexCoop.loyalty,1
0x546650df8913d0b4154ac8b0c8ce09175b3645d8,indexCoop.loyalty,1
0x2d6133ee2db64d6f1819a96d172a3b6c1762b560,indexCoop.loyalty,1
0x34176337b1cbcca3f130fd07dcff8a99adea8638,indexCoop.loyalty,1
0x068e73ca323b0189c2790efd422a05bf8cdc6eb9,indexCoop.loyalty,1
0xcf4ef2ed078f7115ca0dd4bc9294d97e774ec38a,indexCoop.loyalty,1
0x3c25d9285de82da347eaa23cd67b1558c8684fdb,indexCoop.loyalty,1
0x03acc90c3659ef17a3b9ef2426dff7e2e2fb5f3b,indexCoop.loyalty,1
0x07da29fb6d987bc22d20ed96454094cdc26aef70,indexCoop.loyalty,1
0xa35b9d619c76cbd3ba94417a951137fd064dacf0,indexCoop.loyalty,1
0x32241c3acf2a121ab8c9138562e15d4fe9e95067,indexCoop.loyalty,1
0x8cc7355a5c07207ef6ee188f7b74757b6bab7dac,indexCoop.loyalty,1
0xb3d1e756447f964b8c619baab7b82a7cca1cbcd6,indexCoop.loyalty,1
0xfd8dd9d5c243d510acc845a53c49b46c587ce7ff,indexCoop.loyalty,1
0x1294a59280aaf7097016c204e4140261ead69cb3,indexCoop.loyalty,1
0x8475943cc245a4985eaa6e27619cd550040080d4,indexCoop.loyalty,1
0xe39bc99b80a9efd0f14f82aea1406eee93d456f2,indexCoop.loyalty,1
0x3fb29cd056d0f16c5bb9f8795ae1e1d3b056f041,indexCoop.loyalty,1
0xc7370c3b4e32cd819805a824dc40ee1c6aeec603,indexCoop.loyalty,1
0x79af33755b3dd03a788be0376c0e65d839812276,indexCoop.loyalty,1
0x4e911eed5d2f9daf6e76d5739e7f90c6919a10e2,indexCoop.loyalty,1
0x4ef18ba7e441ee787104fa5e484f555e3d80579e,indexCoop.loyalty,1
0x504e07296a7a52c81e69f2bb1a18bc4ec567fc21,indexCoop.loyalty,1
0xf68a9a0ed0d9ddc033e38f3a38e014eff343d591,indexCoop.loyalty,1
0x5d3eafee8f86754f68894dc9b5fdba61cc06dc32,indexCoop.loyalty,1
0xeae556ac562e423f421dbc73790c0c778d35d393,indexCoop.loyalty,1
0x0f8585960d377704e54076fea4b25b661dfa5aa6,indexCoop.loyalty,1
0xaccae330ff41762052bc6941d036e910d1a6ec23,indexCoop.loyalty,1
0xa4375b1f647d5fcd97a2e1514517c85e3740c8d9,indexCoop.loyalty,1
0x033d0f7f342fe3334617d8205080b4ebdab6dc08,indexCoop.loyalty,1
0x966777bb54c15b7f26158da9d3932dfc2f591782,indexCoop.loyalty,1
0x85191f589376a27c9235006c4e325e53571b63ac,indexCoop.loyalty,1
0x896d420ed4c28e78160d695f48dbca9cf743e89c,indexCoop.loyalty,1
0x5b914cafa9de0e760490aee70bff61b172fd18e3,indexCoop.loyalty,1
0xc0c88cbea40c3317fe39a18c7b2281f0de30ae8b,indexCoop.loyalty,1
0xe2e4f2a725e42d0f0ef6291f46c430f963482001,indexCoop.loyalty,1
0xf72e9fb6c332ea3f88d5b35ba545ef400c4f3f64,indexCoop.loyalty,1
0x16598e250bc89b6a5f0f81942cbde8f9fb42babc,indexCoop.loyalty,1
0x2d00077a527e25a5edcaf5b9ea8d25a0590de68c,indexCoop.loyalty,1
0x1b7893a7417d0dcc287acdebba04cde3c3105540,indexCoop.loyalty,1
0xe59206def9967b7d2dd61a1f78fed7e5c6d17bb5,indexCoop.loyalty,1
0xb8a3106411421517d0bf84dd9ec1e53842984b73,indexCoop.loyalty,1
0x76b2e25835fa8f37454daacdb3a56979df6bc914,indexCoop.loyalty,1
0x49fe1f832ea70c207b6e555e160dc2df51c00107,indexCoop.loyalty,1
0x820d4ccc6a1358d88ede2ec5d29413dde5879dc3,indexCoop.loyalty,1
0x80a036aca04f7c6945c85497c07969b0278a9998,indexCoop.loyalty,1
0x7f4a7d3f2619089b89c452be47f01e50e6451547,indexCoop.loyalty,1
0x7b3dc0b541b9e76a55546ad35bda259643ae1ad1,indexCoop.loyalty,1
0x988cbf8768c416d0b19ccedee956203e5b57c561,indexCoop.loyalty,1
0xb12a35e7d311f104cb4592fd60ab4b5fc9eff145,indexCoop.loyalty,1
0x7272690c58eeadfb229341ee3bc923e5e14129a2,indexCoop.loyalty,1
0xc839b35d3adfa02959cafd11c484f8d8f5c4016a,indexCoop.loyalty,1
0xcebc15f37214bde395d9e64034edb6c86426d4e9,indexCoop.loyalty,1
0xe796562c5baa78307094e2a5d76cb1f8114e34ba,indexCoop.loyalty,1
0x9c0cb93ee323e2a1960e1242121d3e33560db0f0,indexCoop.loyalty,1
0xb650abc4843e81997af4cfcf6e1a1a00eae74a94,indexCoop.loyalty,1
0x95b305b7786f6d9f88cf9f396fa1e82d251e768d,indexCoop.loyalty,1
0x4d0f49fabd16fc212e1ca1ced746623fd5a6cbfc,indexCoop.loyalty,1
0xcc5f3e7f867e93baecb262f3c24bb31b7e9af2d5,indexCoop.loyalty,1
0xb24023d294b953bf7ec2b275c648aa4652cad5db,indexCoop.loyalty,1
0x7f258d7864770cb162cf1e3dee828f1ecf028316,indexCoop.loyalty,1
0x79fbd99ce8cd08ae3977e3ea75093ca350ced756,indexCoop.loyalty,1
0x6c2911828537b75a4d50215ceaae1b3de51a0e6d,indexCoop.loyalty,1
0x07ed843f3e9d115b1a4c0bc6063af58174b9cbd0,indexCoop.loyalty,1
0x9e2c6710561cf156eede0e8a40aa515d803f992a,indexCoop.loyalty,1
0x0b34ae413d78d9eec31ca94106db1c5390e3c4b4,indexCoop.loyalty,1
0xaa3bc41b79139c54d23226bfc762d8482718da0e,indexCoop.loyalty,1
0x7f5412a7a7ee69f3f608e7fa9d1b156661848da8,indexCoop.loyalty,1
0x36cc770b3dea77895cd2b698cffcf770da4ee153,indexCoop.loyalty,1
0x8a227e42c081e0f151ea025b4eace785eb3e2abb,indexCoop.loyalty,1
0x086132527604e818bbcf21694599c5a45fd10cf5,indexCoop.loyalty,1
0xe96a31e676d5c62387595eba72fe655827125fa0,indexCoop.loyalty,1
0x6d7e77292dec3c1eaeb4f8d3e4420e42a1edcf87,indexCoop.loyalty,1
0x73d39003b1bbe09a3c870818008e29ef7f2f815c,indexCoop.loyalty,1
0x10d99e077a5e3477ab82350386dc6d602c9c0c48,indexCoop.loyalty,1
0x476ce01bbe1d6180011776785f32686de194686e,indexCoop.loyalty,1
0x216282c83d635828539745d3a57d0460452bc4f2,indexCoop.loyalty,1
0x8ad2f6fcf346813646bd3bdc45576d264c2371e9,indexCoop.loyalty,1
0xd4fd461a72698f4601e3509790c5b6bcf61f95cc,indexCoop.loyalty,1
0x3ee1322270e4547558f766881d58553387fcda1e,indexCoop.loyalty,1
0xc847b4cddf78955ff249da4b4447cadb751f84fd,indexCoop.loyalty,1
0x796ae641838b07e0fb744c62ed89c19f357fe329,indexCoop.loyalty,1
0x3549500f1924c3e3f4c538dbbd83e66a6f2751c3,indexCoop.loyalty,1
0x9585ec1894a1b12ccdea69774f8e20dc95891ad1,indexCoop.loyalty,1
0x870e4edcebde9f176a336ab690a01b2269473ee2,indexCoop.loyalty,1
0x95fb7c217edd22da052b2e7f86929d387b0135f5,indexCoop.loyalty,1
0xc307444c8afc4104f953b75ac59fb2639d2ede4f,indexCoop.loyalty,1
0x758597a5671231211ed2dd13075c2f66cfaf4a9f,indexCoop.loyalty,1
0xb991a48cb93e659056341862902f344154314e3c,indexCoop.loyalty,1
0x167a167f9b0d6dbc933529a9d4f35e4424f501c4,indexCoop.loyalty,1
0xf6c186f5546f2de3e8e603761496daff03bf7bfc,indexCoop.loyalty,1
0x1e4983a11a1ea950cf411a87dcf6e5b8017f91aa,indexCoop.loyalty,1
0x1ee93862d4aafc0f0dde35bc48c9c452d9f23fcd,indexCoop.loyalty,1
0x092884d7f6ec7fb6da5b99b138cf276a849826dd,indexCoop.loyalty,1
0xeba2b9a2d4f049e748b0082f5bade0b51ceaed23,indexCoop.loyalty,1
0xc9a852c304d20b80538410df4d5270c51fa1a9bc,indexCoop.loyalty,1
0x8b98014819f95dfa353c69addf4e89a9b895c9c1,indexCoop.loyalty,1
0x11fd0673d196b7c99834711fac778589cac86570,indexCoop.loyalty,1
0xed2fc6f7414376bd1410c52e60c6731d1980842a,indexCoop.loyalty,1
0xa9a0364d031d69b1a1acab0c79dad8e7ea4138f1,indexCoop.loyalty,1
0xaf99c0a61132583168ef6868898641126d93be18,indexCoop.loyalty,1
0x0c958bd59226e06fec049d38f2a19fe1b719bf82,indexCoop.loyalty,1
0xa3642b611e3e1767714ad773e7c51410601c0142,indexCoop.loyalty,1
0xc5defbaa453f71fca2d8cf315b71950dbbed9131,indexCoop.loyalty,1
0x79bd66139531c886620bc41ff29f112f326f1d89,indexCoop.loyalty,1
0xb4522eb2ca49963de9c3dc69023cbe6d53489c98,indexCoop.loyalty,1
0x98a7d742d042effafbf16b8505977cd00f54b504,indexCoop.loyalty,1
0x6c9cf6422b861499483c74d950871002b506c800,indexCoop.loyalty,1
0x22933924a63180e3eb358cb8a3642bcb801b6ac7,indexCoop.loyalty,1
0x733f150afbc4857263b2b0cfcaa1d1deaff6d396,indexCoop.loyalty,1
0xe7bf8cc68f5ec8a31ca47761069266c6d1aff5af,indexCoop.loyalty,1
0x51fddb8575583309dc838442eb3fd37c835c8750,indexCoop.loyalty,1
0xaaf705cc4bdd12dc36253bbed0ce3e3741fc666e,indexCoop.loyalty,1
0x9f8b1dff7f2b77d3532786deb1213bbe31c0676f,indexCoop.loyalty,1
0x7ecc5bccc53390aae1b65e6e285aba353e2132a8,indexCoop.loyalty,1
0xf3b2f2dabd734931295224f86e0eb678c88320fb,indexCoop.loyalty,1
0x742b6de8cb16327b68c83e1d6433174db89fd2e0,indexCoop.loyalty,1
0xf7acbc646d204e9200cf9b6ee85ffca3158aac85,indexCoop.loyalty,1
0xcb2d1945e3402ce5397e33135c69bad76930005e,indexCoop.loyalty,1
0xc63b3709189788673a84733bb68247ab84d9bdf5,indexCoop.loyalty,1
0x3d2eaf978568ca86c3c8b539db8f4c06750f1527,indexCoop.loyalty,1
0x278484e0e5ffd2c6aae96163d9b7bc8820f11f24,indexCoop.loyalty,1
0x1d06b56250dc88ced04af77b5bb9c6cc97d9608b,indexCoop.loyalty,1
0xfc9509e29356edbf579b7ce8b4983902d8206568,indexCoop.loyalty,1
0xaf6938df5ec56b9ce29c0990efc83aa4751193d5,indexCoop.loyalty,1
0xe1322287ddebc590b938455e0056ad37dd876029,indexCoop.loyalty,1
0xfeb2b87e417f82871257c6d4726410f6abe25681,indexCoop.loyalty,1
0x85726b5e8199c553b9b75b60cf71e196ee00e4f9,indexCoop.loyalty,1
0x4e0b043b887c9a7e8efe332c5d7edafd3d6bd1a0,indexCoop.loyalty,1
0x60417b62cb6ea23b7ca63bf22d9a35e95d44a586,indexCoop.loyalty,1
0xfa20d0e606e3ed73dae6ce3b3744cbe4b25a4002,indexCoop.loyalty,1
0x05722f3ceb64b7fac58de39f7fff590b9d2b100e,indexCoop.loyalty,1
0x55f7b0f6c05ac5c6888cf688cbacb8d4e4a16c6c,indexCoop.loyalty,1
0x65f94b6a98262aeca705acce5cf859a0e7eb7485,indexCoop.loyalty,1
0x7c4218b0c0e120c748813bfb0009ac6ab41f4c9a,indexCoop.loyalty,1
0x0a44836a55e23018681254fba3eaf5d00a22780e,indexCoop.loyalty,1
0x600462f1c72d80ff28626ce6a9b79282363d7bf1,indexCoop.loyalty,1
0x15f99613b0c6e54b2193422824047dfa7a9edde6,indexCoop.loyalty,1
0x665eb1fb93f7f02d02a2039715f4fb36dddc7c91,indexCoop.loyalty,1
0xec7f84251c683a7c80bbefacaa172b4fcc11ce53,indexCoop.loyalty,1
0xd17836dd9de8b1b37df44261ba39a1f4632eb788,indexCoop.loyalty,1
0xfcb89b69f2b1b46c53fa3af60df9192b88c745d8,indexCoop.loyalty,1
0xd7709ce458aea6909385807ec42705f6fbc30ee7,indexCoop.loyalty,1
0xfc19c1db95f970cfe508e1b765e3a9784a8fcee5,indexCoop.loyalty,1
